Date,Price,Open,High,Low,Change %,diff_1,label
2017-05-22,1.1238,1.1202,1.1265,1.1162,0.28%,0.0030999999999998806,2.0
2017-05-23,1.1183,1.1237,1.1269,1.1174,-0.49%,-0.005499999999999838,1.0
2017-05-24,1.1219,1.1184,1.1222,1.1169,0.32%,0.0035999999999998256,2.0
2017-05-25,1.121,1.1218,1.1252,1.1193,-0.08%,-0.0008999999999999009,0.0
2017-05-26,1.1183,1.1211,1.1235,1.1159,-0.24%,-0.0026999999999999247,1.0
2017-05-29,1.1166,1.1178,1.1191,1.116,-0.15%,-0.0017000000000000348,0.0
2017-05-30,1.1185,1.1166,1.1208,1.1111,0.17%,0.0019000000000000128,0.0
2017-05-31,1.1244,1.1187,1.1254,1.1166,0.53%,0.005900000000000016,2.0
2017-06-01,1.1213,1.1242,1.1258,1.1203,-0.28%,-0.0031000000000001027,1.0
2017-06-02,1.1282,1.1213,1.1287,1.1205,0.62%,0.006900000000000128,2.0
2017-06-05,1.1254,1.1279,1.1286,1.1235,-0.25%,-0.0028000000000001357,1.0
2017-06-06,1.1277,1.1254,1.1286,1.124,0.20%,0.0022999999999999687,2.0
2017-06-07,1.1257,1.1277,1.1284,1.1205,-0.18%,-0.0020000000000000018,1.0
2017-06-08,1.1214,1.1257,1.127,1.1195,-0.38%,-0.0042999999999999705,1.0
2017-06-09,1.1195,1.1216,1.124,1.1168,-0.17%,-0.0019000000000000128,0.0
2017-06-12,1.1203,1.1196,1.1235,1.1193,0.07%,0.0008000000000001339,0.0
2017-06-13,1.1216,1.1204,1.1225,1.1185,0.12%,0.0012999999999998568,0.0
2017-06-14,1.1218,1.121,1.1296,1.1191,0.02%,0.00019999999999997797,0.0
2017-06-15,1.1145,1.1219,1.1231,1.1132,-0.65%,-0.007299999999999862,1.0
2017-06-16,1.1197,1.1143,1.1202,1.1138,0.47%,0.005199999999999871,2.0
2017-06-19,1.1149,1.1199,1.1214,1.1141,-0.43%,-0.0047999999999999154,1.0
2017-06-20,1.1134,1.1147,1.1166,1.1117,-0.13%,-0.0015000000000000568,0.0
2017-06-21,1.1168,1.1133,1.1171,1.1128,0.31%,0.0034000000000000696,2.0
2017-06-22,1.1153,1.1168,1.1179,1.114,-0.13%,-0.0015000000000000568,0.0
2017-06-23,1.1194,1.1152,1.1211,1.1145,0.37%,0.0040999999999999925,2.0
2017-06-26,1.1182,1.1202,1.1222,1.1173,-0.11%,-0.0011999999999998678,0.0
2017-06-27,1.1339,1.1183,1.1351,1.1178,1.40%,0.015699999999999825,2.0
2017-06-28,1.1378,1.1339,1.1392,1.1292,0.34%,0.0039000000000000146,2.0
2017-06-29,1.1441,1.1376,1.1446,1.1373,0.55%,0.006299999999999972,2.0
2017-06-30,1.1426,1.1442,1.1448,1.1393,-0.13%,-0.0014999999999998348,0.0
2017-07-03,1.1364,1.1422,1.1431,1.1357,-0.54%,-0.006199999999999983,1.0
2017-07-04,1.1345,1.1366,1.138,1.1338,-0.17%,-0.0019000000000000128,0.0
2017-07-05,1.1353,1.1345,1.1369,1.1312,0.07%,0.0007999999999999119,0.0
2017-07-06,1.1423,1.1351,1.1425,1.1329,0.62%,0.007000000000000117,2.0
2017-07-07,1.1401,1.1423,1.144,1.1379,-0.19%,-0.002200000000000202,1.0
2017-07-10,1.14,1.1391,1.1418,1.1381,-0.01%,-9.999999999998899e-05,0.0
2017-07-11,1.1467,1.1399,1.1481,1.1383,0.59%,0.00670000000000015,2.0
2017-07-12,1.1412,1.1467,1.1491,1.1392,-0.48%,-0.00550000000000006,1.0
2017-07-13,1.1399,1.1413,1.1459,1.1373,-0.11%,-0.0013000000000000789,0.0
2017-07-14,1.1469,1.14,1.1473,1.1392,0.61%,0.007000000000000117,2.0
2017-07-17,1.1479,1.1463,1.1488,1.1433,0.09%,0.0009999999999998899,0.0
2017-07-18,1.1555,1.1479,1.1585,1.1473,0.66%,0.007600000000000051,2.0
2017-07-19,1.1515,1.1553,1.1559,1.1509,-0.35%,-0.0040000000000000036,1.0
2017-07-20,1.1631,1.1513,1.1657,1.1479,1.01%,0.011600000000000055,2.0
2017-07-21,1.1663,1.1634,1.1684,1.162,0.28%,0.0031999999999998696,2.0
2017-07-24,1.1642,1.1662,1.1688,1.1628,-0.18%,-0.0020999999999999908,1.0
2017-07-25,1.1652,1.1639,1.1713,1.1631,0.09%,0.001000000000000112,0.0
2017-07-26,1.1734,1.1648,1.1741,1.1613,0.70%,0.008199999999999985,2.0
2017-07-27,1.1677,1.1734,1.1777,1.1649,-0.49%,-0.005700000000000038,1.0
2017-07-28,1.1752,1.1677,1.1765,1.1671,0.64%,0.007500000000000062,2.0
2017-07-31,1.1842,1.1737,1.1847,1.1723,0.77%,0.008999999999999897,2.0
2017-08-01,1.1801,1.1841,1.1846,1.1784,-0.35%,-0.0040999999999999925,1.0
2017-08-02,1.1856,1.1802,1.1911,1.1794,0.47%,0.00550000000000006,2.0
2017-08-03,1.187,1.1856,1.1894,1.1831,0.12%,0.0014000000000000679,0.0
2017-08-04,1.1772,1.1871,1.1893,1.1731,-0.83%,-0.009800000000000031,1.0
2017-08-07,1.1795,1.1768,1.1816,1.1768,0.20%,0.0022999999999999687,2.0
2017-08-08,1.175,1.1794,1.1825,1.1714,-0.38%,-0.0044999999999999485,1.0
2017-08-09,1.1759,1.1752,1.1765,1.1689,0.08%,0.0008999999999999009,0.0
2017-08-10,1.1772,1.1759,1.1786,1.1704,0.11%,0.0013000000000000789,0.0
2017-08-11,1.182,1.1772,1.1846,1.1747,0.41%,0.0047999999999999154,2.0
2017-08-14,1.178,1.1806,1.184,1.177,-0.34%,-0.0040000000000000036,1.0
2017-08-15,1.1735,1.178,1.1794,1.1688,-0.38%,-0.0044999999999999485,1.0
2017-08-16,1.177,1.1734,1.178,1.1682,0.30%,0.0035000000000000586,2.0
2017-08-17,1.1724,1.1767,1.179,1.1662,-0.39%,-0.0045999999999999375,1.0
2017-08-18,1.1762,1.1723,1.1775,1.1707,0.32%,0.0037999999999998035,2.0
2017-08-21,1.1816,1.175,1.183,1.1731,0.46%,0.005400000000000071,2.0
2017-08-22,1.1762,1.1815,1.1826,1.1745,-0.46%,-0.005400000000000071,1.0
2017-08-23,1.1808,1.1763,1.1825,1.174,0.39%,0.0046000000000001595,2.0
2017-08-24,1.1799,1.1807,1.1821,1.1784,-0.08%,-0.0009000000000001229,0.0
2017-08-25,1.1926,1.1799,1.1942,1.1773,1.08%,0.012700000000000156,2.0
2017-08-28,1.1979,1.1926,1.1985,1.1917,0.44%,0.00529999999999986,2.0
2017-08-29,1.1972,1.1978,1.2069,1.1944,-0.06%,-0.0006999999999999229,0.0
2017-08-30,1.1883,1.1974,1.1986,1.1881,-0.74%,-0.00890000000000013,1.0
2017-08-31,1.191,1.1884,1.1914,1.1823,0.23%,0.0027000000000001467,2.0
2017-09-01,1.1859,1.1911,1.1981,1.185,-0.43%,-0.0051000000000001044,1.0
2017-09-04,1.1896,1.1858,1.1923,1.1853,0.31%,0.0037000000000000366,2.0
2017-09-05,1.1914,1.1896,1.1941,1.1868,0.15%,0.0018000000000000238,0.0
2017-09-06,1.1917,1.1914,1.1951,1.1903,0.03%,0.00029999999999996696,0.0
2017-09-07,1.2023,1.1917,1.2061,1.1914,0.89%,0.010599999999999943,2.0
2017-09-08,1.2035,1.2024,1.2094,1.2016,0.10%,0.0012000000000000899,0.0
2017-09-11,1.1953,1.2041,1.2041,1.1948,-0.68%,-0.008199999999999985,1.0
2017-09-12,1.1967,1.1953,1.198,1.1926,0.12%,0.0014000000000000679,0.0
2017-09-13,1.1886,1.1968,1.1996,1.1873,-0.68%,-0.008099999999999996,1.0
2017-09-14,1.1919,1.1884,1.1922,1.1837,0.28%,0.0032999999999998586,2.0
2017-09-15,1.1943,1.1919,1.1988,1.1901,0.20%,0.0023999999999999577,2.0
2017-09-18,1.1954,1.1949,1.1971,1.1915,0.09%,0.001100000000000101,0.0
2017-09-19,1.1994,1.1955,1.2008,1.195,0.33%,0.0040000000000000036,2.0
2017-09-20,1.1893,1.1994,1.2033,1.1862,-0.84%,-0.010099999999999998,1.0
2017-09-21,1.1941,1.1894,1.1955,1.1866,0.40%,0.0047999999999999154,2.0
2017-09-22,1.1954,1.1942,1.2006,1.1937,0.11%,0.0013000000000000789,0.0
2017-09-25,1.1848,1.1953,1.1962,1.1833,-0.89%,-0.010599999999999943,1.0
2017-09-26,1.1793,1.1848,1.1863,1.1758,-0.46%,-0.00550000000000006,1.0
2017-09-27,1.1744,1.1793,1.1797,1.1717,-0.42%,-0.004899999999999904,1.0
2017-09-28,1.1786,1.1746,1.1805,1.1721,0.36%,0.0041999999999999815,2.0
2017-09-29,1.1814,1.1787,1.1834,1.1773,0.24%,0.0027999999999999137,2.0
2017-10-02,1.1732,1.1818,1.1818,1.173,-0.69%,-0.008199999999999985,1.0
2017-10-03,1.1744,1.1733,1.1775,1.1696,0.10%,0.0012000000000000899,0.0
2017-10-04,1.1759,1.1742,1.1789,1.1734,0.13%,0.0014999999999998348,0.0
2017-10-05,1.1711,1.1758,1.178,1.1698,-0.41%,-0.0047999999999999154,1.0
2017-10-06,1.1734,1.171,1.1739,1.1668,0.20%,0.0022999999999999687,2.0
2017-10-09,1.174,1.1728,1.1757,1.1717,0.05%,0.0005999999999999339,0.0
2017-10-10,1.1806,1.1738,1.1825,1.1738,0.56%,0.006600000000000161,2.0
2017-10-11,1.1859,1.1808,1.1871,1.1795,0.45%,0.00529999999999986,2.0
2017-10-12,1.1831,1.1862,1.1881,1.1827,-0.24%,-0.0027999999999999137,1.0
2017-10-13,1.1823,1.1829,1.1875,1.1804,-0.07%,-0.0008000000000001339,0.0
2017-10-16,1.1797,1.1825,1.1827,1.178,-0.22%,-0.0025999999999999357,1.0
2017-10-17,1.1766,1.1797,1.1801,1.1734,-0.26%,-0.0030999999999998806,1.0
2017-10-18,1.1787,1.1764,1.1806,1.173,0.18%,0.0020999999999999908,2.0
2017-10-19,1.1852,1.1788,1.186,1.1768,0.55%,0.00649999999999995,2.0
2017-10-20,1.1785,1.1853,1.1859,1.1763,-0.57%,-0.006699999999999928,1.0
2017-10-23,1.1749,1.1773,1.1779,1.1725,-0.31%,-0.0036000000000000476,1.0
2017-10-24,1.1761,1.1749,1.1794,1.1743,0.10%,0.0011999999999998678,0.0
2017-10-25,1.1813,1.176,1.1819,1.1752,0.44%,0.0052000000000000934,2.0
2017-10-26,1.165,1.1812,1.1837,1.1639,-1.38%,-0.01629999999999998,1.0
2017-10-27,1.161,1.165,1.1659,1.1575,-0.34%,-0.0040000000000000036,1.0
2017-10-30,1.1651,1.1603,1.166,1.1594,0.35%,0.0040999999999999925,2.0
2017-10-31,1.1646,1.1651,1.1663,1.1625,-0.04%,-0.0004999999999999449,0.0
2017-11-01,1.1619,1.1646,1.1659,1.1607,-0.23%,-0.0027000000000001467,1.0
2017-11-02,1.1658,1.1619,1.1689,1.1613,0.34%,0.0039000000000000146,2.0
2017-11-03,1.1609,1.166,1.1692,1.1599,-0.42%,-0.004899999999999904,1.0
2017-11-06,1.161,1.1609,1.1625,1.1579,0.01%,9.999999999998899e-05,0.0
2017-11-07,1.1587,1.161,1.1618,1.1553,-0.20%,-0.0022999999999999687,1.0
2017-11-08,1.1595,1.1587,1.1612,1.1578,0.07%,0.0007999999999999119,0.0
2017-11-09,1.1642,1.1596,1.1657,1.1586,0.41%,0.0046999999999999265,2.0
2017-11-10,1.1665,1.1642,1.168,1.1623,0.20%,0.0023000000000001908,2.0
2017-11-13,1.1667,1.1666,1.1677,1.1638,0.02%,0.00019999999999997797,0.0
2017-11-14,1.1798,1.1667,1.1807,1.166,1.12%,0.01309999999999989,2.0
2017-11-15,1.1792,1.1797,1.1861,1.1784,-0.05%,-0.0005999999999999339,0.0
2017-11-16,1.177,1.1792,1.1802,1.1756,-0.19%,-0.0021999999999999797,1.0
2017-11-17,1.1795,1.1771,1.1823,1.1766,0.21%,0.0024999999999999467,2.0
2017-11-20,1.1732,1.1789,1.1808,1.1721,-0.53%,-0.006299999999999972,1.0
2017-11-21,1.1738,1.1732,1.1759,1.1713,0.05%,0.0005999999999999339,0.0
2017-11-22,1.1822,1.1738,1.1829,1.1733,0.72%,0.008399999999999963,2.0
2017-11-23,1.1852,1.1822,1.1856,1.1812,0.25%,0.0030000000000001137,2.0
2017-11-24,1.193,1.185,1.1944,1.1835,0.66%,0.007800000000000029,2.0
2017-11-27,1.1898,1.1933,1.1962,1.1896,-0.27%,-0.0032000000000000917,1.0
2017-11-28,1.1841,1.1898,1.1921,1.1827,-0.48%,-0.005700000000000038,1.0
2017-11-29,1.1848,1.1841,1.1883,1.1816,0.06%,0.000700000000000145,0.0
2017-11-30,1.1904,1.1847,1.1933,1.1809,0.47%,0.005599999999999827,2.0
2017-12-01,1.1891,1.1904,1.1942,1.1851,-0.11%,-0.0012999999999998568,0.0
2017-12-04,1.1866,1.1882,1.189,1.183,-0.21%,-0.0024999999999999467,1.0
2017-12-05,1.1826,1.1866,1.1879,1.1801,-0.34%,-0.0040000000000000036,1.0
2017-12-06,1.1796,1.1825,1.1849,1.178,-0.25%,-0.0030000000000001137,1.0
2017-12-07,1.1773,1.1796,1.1816,1.1772,-0.19%,-0.0022999999999999687,1.0
2017-12-08,1.1764,1.1772,1.1778,1.1729,-0.08%,-0.0009000000000001229,0.0
2017-12-11,1.1768,1.1768,1.1812,1.1761,0.03%,0.000400000000000178,0.0
2017-12-12,1.1742,1.177,1.1794,1.1718,-0.22%,-0.0026000000000001577,1.0
2017-12-13,1.1826,1.1743,1.1832,1.1729,0.72%,0.008400000000000185,2.0
2017-12-14,1.1778,1.1826,1.1863,1.177,-0.41%,-0.0048000000000001375,1.0
2017-12-15,1.1754,1.1778,1.1814,1.1751,-0.20%,-0.0023999999999999577,1.0
2017-12-18,1.1782,1.1753,1.1834,1.1737,0.24%,0.0027999999999999137,2.0
2017-12-19,1.184,1.1782,1.1851,1.1777,0.49%,0.005800000000000027,2.0
2017-12-20,1.1871,1.184,1.1903,1.1829,0.26%,0.0031000000000001027,2.0
2017-12-21,1.1873,1.1871,1.1889,1.1848,0.02%,0.00019999999999997797,0.0
2017-12-22,1.1859,1.1874,1.1878,1.1817,-0.12%,-0.0014000000000000679,0.0
2017-12-25,1.1869,1.185,1.1882,1.1842,0.08%,0.001000000000000112,0.0
2017-12-26,1.1859,1.1867,1.1879,1.1845,-0.08%,-0.001000000000000112,0.0
2017-12-27,1.1888,1.1859,1.1912,1.1855,0.24%,0.0029000000000001247,2.0
2017-12-28,1.1943,1.1888,1.1961,1.1888,0.46%,0.005499999999999838,2.0
2017-12-29,1.1998,1.1943,1.203,1.1937,0.46%,0.00550000000000006,2.0
2018-01-01,1.201,1.2003,1.2014,1.1995,0.10%,0.0012000000000000899,0.0
2018-01-02,1.2059,1.2013,1.2084,1.2003,0.41%,0.004899999999999904,2.0
2018-01-03,1.2014,1.2058,1.207,1.2001,-0.37%,-0.0044999999999999485,1.0
2018-01-04,1.2068,1.2015,1.209,1.2004,0.45%,0.005400000000000071,2.0
2018-01-05,1.203,1.2068,1.2085,1.2021,-0.31%,-0.0038000000000000256,1.0
2018-01-08,1.1967,1.2029,1.2054,1.1956,-0.52%,-0.006299999999999972,1.0
2018-01-09,1.1937,1.1967,1.1977,1.1916,-0.25%,-0.0030000000000001137,1.0
2018-01-10,1.1947,1.1938,1.2019,1.1923,0.08%,0.001000000000000112,0.0
2018-01-11,1.2032,1.1946,1.206,1.1928,0.71%,0.008499999999999952,2.0
2018-01-12,1.2187,1.2033,1.219,1.2031,1.29%,0.015499999999999847,2.0
2018-01-15,1.2263,1.2198,1.2298,1.2188,0.62%,0.007600000000000051,2.0
2018-01-16,1.2261,1.2265,1.2284,1.2194,-0.02%,-0.00019999999999997797,0.0
2018-01-17,1.2186,1.226,1.2324,1.2176,-0.61%,-0.007500000000000062,1.0
2018-01-18,1.2239,1.2186,1.2267,1.2165,0.43%,0.005300000000000082,2.0
2018-01-19,1.2222,1.2236,1.2296,1.2219,-0.14%,-0.0017000000000000348,0.0
2018-01-22,1.2262,1.2268,1.2276,1.2214,0.33%,0.0040000000000000036,2.0
2018-01-23,1.2299,1.2263,1.2308,1.2223,0.30%,0.0037000000000000366,2.0
2018-01-24,1.2408,1.2299,1.2417,1.2293,0.89%,0.01089999999999991,2.0
2018-01-25,1.2396,1.2408,1.2537,1.2364,-0.10%,-0.0011999999999998678,0.0
2018-01-26,1.2421,1.2395,1.2495,1.2371,0.20%,0.0024999999999999467,2.0
2018-01-29,1.2383,1.2427,1.2436,1.2336,-0.31%,-0.0038000000000000256,1.0
2018-01-30,1.2402,1.2383,1.2455,1.2335,0.15%,0.0019000000000000128,0.0
2018-01-31,1.2421,1.2401,1.2476,1.2386,0.15%,0.0019000000000000128,0.0
2018-02-01,1.251,1.2414,1.2524,1.2386,0.72%,0.008899999999999908,2.0
2018-02-02,1.2462,1.2508,1.2519,1.2409,-0.38%,-0.0047999999999999154,1.0
2018-02-05,1.2368,1.2455,1.2475,1.2362,-0.75%,-0.009400000000000075,1.0
2018-02-06,1.2377,1.2367,1.2434,1.2314,0.07%,0.0009000000000001229,0.0
2018-02-07,1.2264,1.2378,1.2407,1.2247,-0.91%,-0.011300000000000088,1.0
2018-02-08,1.2247,1.2264,1.2297,1.2212,-0.14%,-0.0017000000000000348,0.0
2018-02-09,1.2235,1.2245,1.2289,1.2206,-0.10%,-0.0011999999999998678,0.0
2018-02-12,1.2292,1.2253,1.2298,1.2234,0.47%,0.005700000000000038,2.0
2018-02-13,1.2352,1.2293,1.2373,1.2285,0.49%,0.006000000000000005,2.0
2018-02-14,1.245,1.2352,1.2467,1.2276,0.79%,0.009800000000000031,2.0
2018-02-15,1.2506,1.2449,1.2511,1.2447,0.45%,0.005599999999999827,2.0
2018-02-16,1.2406,1.2506,1.2557,1.2394,-0.80%,-0.010000000000000009,1.0
2018-02-19,1.2408,1.2409,1.2435,1.2368,0.02%,0.00019999999999997797,0.0
2018-02-20,1.2338,1.2409,1.2414,1.232,-0.56%,-0.006999999999999895,1.0
2018-02-21,1.2284,1.2338,1.2361,1.2281,-0.44%,-0.005400000000000071,1.0
2018-02-22,1.2331,1.2283,1.2354,1.226,0.38%,0.0047000000000001485,2.0
2018-02-23,1.2293,1.2329,1.2337,1.2279,-0.31%,-0.0038000000000000256,1.0
2018-02-26,1.2318,1.2299,1.2356,1.2278,0.20%,0.0024999999999999467,2.0
2018-02-27,1.2232,1.2317,1.2348,1.2221,-0.70%,-0.008599999999999941,1.0
2018-02-28,1.2194,1.2232,1.2243,1.2188,-0.31%,-0.0038000000000000256,1.0
2018-03-01,1.2268,1.2193,1.2272,1.2153,0.61%,0.007399999999999851,2.0
2018-03-02,1.2317,1.2266,1.2336,1.225,0.40%,0.0049000000000001265,2.0
2018-03-05,1.2336,1.2323,1.2366,1.2268,0.15%,0.0019000000000000128,0.0
2018-03-06,1.2404,1.2336,1.2422,1.2328,0.55%,0.006799999999999917,2.0
2018-03-07,1.2413,1.2404,1.2445,1.2385,0.07%,0.0009000000000001229,0.0
2018-03-08,1.2312,1.2411,1.2448,1.2298,-0.81%,-0.010099999999999998,1.0
2018-03-09,1.2307,1.2312,1.2336,1.2273,-0.04%,-0.000500000000000167,0.0
2018-03-12,1.2334,1.2311,1.2347,1.2291,0.22%,0.0027000000000001467,2.0
2018-03-13,1.239,1.2334,1.2408,1.2314,0.45%,0.005600000000000049,2.0
2018-03-14,1.2367,1.239,1.2414,1.2347,-0.19%,-0.0023000000000001908,1.0
2018-03-15,1.2305,1.2366,1.2385,1.2299,-0.50%,-0.006199999999999983,1.0
2018-03-16,1.2289,1.2305,1.2338,1.2261,-0.13%,-0.0015999999999998238,0.0
2018-03-19,1.2335,1.2284,1.2361,1.2258,0.37%,0.0045999999999999375,2.0
2018-03-20,1.2242,1.2335,1.2356,1.2239,-0.75%,-0.009300000000000086,1.0
2018-03-21,1.2338,1.2242,1.2351,1.2241,0.78%,0.009600000000000053,2.0
2018-03-22,1.2302,1.2337,1.2389,1.2285,-0.29%,-0.0036000000000000476,1.0
2018-03-23,1.2353,1.2302,1.2375,1.2301,0.41%,0.0051000000000001044,2.0
2018-03-26,1.2443,1.2348,1.2463,1.2341,0.73%,0.008999999999999897,2.0
2018-03-27,1.2403,1.2444,1.2478,1.2373,-0.32%,-0.0040000000000000036,1.0
2018-03-28,1.2308,1.2403,1.2424,1.23,-0.77%,-0.009500000000000064,1.0
2018-03-29,1.2302,1.2308,1.2335,1.2282,-0.05%,-0.0005999999999999339,0.0
2018-03-30,1.2323,1.2301,1.2331,1.2293,0.17%,0.0020999999999999908,2.0
2018-04-02,1.2302,1.2323,1.2346,1.2282,-0.17%,-0.0020999999999999908,1.0
2018-04-03,1.227,1.2304,1.2336,1.2253,-0.26%,-0.0031999999999998696,1.0
2018-04-04,1.2278,1.2269,1.2315,1.2256,0.07%,0.0007999999999999119,0.0
2018-04-05,1.224,1.2278,1.2292,1.2218,-0.31%,-0.0038000000000000256,1.0
2018-04-06,1.2283,1.224,1.2292,1.2214,0.35%,0.0042999999999999705,2.0
2018-04-09,1.2321,1.2279,1.2331,1.2261,0.31%,0.0038000000000000256,2.0
2018-04-10,1.2356,1.232,1.2379,1.2303,0.28%,0.0035000000000000586,2.0
2018-04-11,1.2367,1.2357,1.2397,1.2347,0.09%,0.0010999999999998789,0.0
2018-04-12,1.2327,1.2368,1.2382,1.23,-0.32%,-0.0040000000000000036,1.0
2018-04-13,1.2331,1.2327,1.2348,1.2307,0.03%,0.000400000000000178,0.0
2018-04-16,1.238,1.233,1.2395,1.2325,0.40%,0.004899999999999904,2.0
2018-04-17,1.237,1.2378,1.2413,1.2335,-0.08%,-0.0009999999999998899,0.0
2018-04-18,1.2373,1.2369,1.2398,1.2343,0.02%,0.00029999999999996696,0.0
2018-04-19,1.2346,1.2373,1.2402,1.2329,-0.22%,-0.0027000000000001467,1.0
2018-04-20,1.2288,1.2346,1.2354,1.225,-0.47%,-0.005800000000000027,1.0
2018-04-23,1.2209,1.2289,1.2292,1.2198,-0.64%,-0.007899999999999796,1.0
2018-04-24,1.2232,1.2209,1.2247,1.2182,0.19%,0.0022999999999999687,2.0
2018-04-25,1.2161,1.2232,1.224,1.216,-0.58%,-0.007100000000000106,1.0
2018-04-26,1.2103,1.2161,1.2211,1.2096,-0.48%,-0.005800000000000027,1.0
2018-04-27,1.213,1.2105,1.2135,1.2055,0.22%,0.0027000000000001467,2.0
2018-04-30,1.2079,1.2125,1.2141,1.2064,-0.42%,-0.0051000000000001044,1.0
2018-05-01,1.1993,1.2076,1.2086,1.1981,-0.71%,-0.008599999999999941,1.0
2018-05-02,1.1951,1.1992,1.2033,1.1938,-0.35%,-0.0041999999999999815,1.0
2018-05-03,1.1988,1.1951,1.2009,1.1946,0.31%,0.0037000000000000366,2.0
2018-05-04,1.196,1.1989,1.1997,1.1911,-0.23%,-0.0028000000000001357,1.0
2018-05-07,1.1922,1.1953,1.198,1.1898,-0.32%,-0.0038000000000000256,1.0
2018-05-08,1.1864,1.1924,1.1941,1.1838,-0.49%,-0.005800000000000027,1.0
2018-05-09,1.185,1.1863,1.1898,1.1822,-0.12%,-0.0013999999999998458,0.0
2018-05-10,1.1915,1.1852,1.1948,1.1843,0.55%,0.00649999999999995,2.0
2018-05-11,1.1944,1.1917,1.197,1.1891,0.24%,0.0028999999999999027,2.0
2018-05-14,1.1927,1.1947,1.1998,1.1926,-0.14%,-0.0016999999999998128,0.0
2018-05-15,1.1838,1.1925,1.1939,1.1817,-0.75%,-0.00890000000000013,1.0
2018-05-16,1.1807,1.1837,1.1854,1.1762,-0.26%,-0.0030999999999998806,1.0
2018-05-17,1.1795,1.1808,1.1839,1.1775,-0.10%,-0.0012000000000000899,0.0
2018-05-18,1.1778,1.1796,1.1825,1.1749,-0.14%,-0.0017000000000000348,0.0
2018-05-21,1.1791,1.1764,1.1797,1.1717,0.11%,0.0013000000000000789,0.0
2018-05-22,1.1779,1.1792,1.183,1.1754,-0.10%,-0.0012000000000000899,0.0
2018-05-23,1.1697,1.1778,1.179,1.1675,-0.70%,-0.008199999999999985,1.0
2018-05-24,1.172,1.1695,1.175,1.1688,0.20%,0.0022999999999999687,2.0
2018-05-25,1.1652,1.172,1.1735,1.1645,-0.58%,-0.006799999999999917,1.0
2018-05-28,1.1623,1.1651,1.1729,1.1605,-0.25%,-0.0028999999999999027,1.0
2018-05-29,1.154,1.1625,1.1641,1.1508,-0.71%,-0.008300000000000196,1.0
2018-05-30,1.1663,1.154,1.1678,1.1518,1.07%,0.012299999999999978,2.0
2018-05-31,1.1692,1.1665,1.1726,1.1641,0.25%,0.0029000000000001247,2.0
2018-06-01,1.1661,1.1691,1.1718,1.1617,-0.27%,-0.0031000000000001027,1.0
2018-06-04,1.1699,1.1656,1.1744,1.1652,0.33%,0.0038000000000000256,2.0
2018-06-05,1.1718,1.1698,1.1733,1.1652,0.16%,0.0019000000000000128,0.0
2018-06-06,1.1773,1.1717,1.1797,1.1708,0.47%,0.00550000000000006,2.0
2018-06-07,1.1799,1.1774,1.1842,1.1772,0.22%,0.0025999999999999357,2.0
2018-06-08,1.1768,1.18,1.1812,1.1726,-0.26%,-0.0030999999999998806,1.0
2018-06-11,1.1784,1.1766,1.1822,1.1754,0.14%,0.0015999999999998238,0.0
2018-06-12,1.1745,1.1784,1.1811,1.1733,-0.33%,-0.0038999999999997925,1.0
2018-06-13,1.1791,1.1745,1.1803,1.1725,0.39%,0.0045999999999999375,2.0
2018-06-14,1.1569,1.1791,1.1853,1.1562,-1.88%,-0.022199999999999998,1.0
2018-06-15,1.1609,1.1568,1.1629,1.1543,0.35%,0.0040000000000000036,2.0
2018-06-18,1.1623,1.1609,1.1625,1.1563,0.12%,0.0014000000000000679,0.0
2018-06-19,1.159,1.1624,1.1646,1.153,-0.28%,-0.0033000000000000806,1.0
2018-06-20,1.1572,1.159,1.1602,1.1537,-0.16%,-0.0018000000000000238,0.0
2018-06-21,1.1603,1.1572,1.1635,1.1509,0.27%,0.0031000000000001027,2.0
2018-06-22,1.1657,1.1604,1.1677,1.16,0.47%,0.005399999999999849,2.0
2018-06-25,1.1704,1.1659,1.1715,1.1627,0.40%,0.0047000000000001485,2.0
2018-06-26,1.1647,1.1704,1.1722,1.1635,-0.49%,-0.005700000000000038,1.0
2018-06-27,1.1554,1.1647,1.1674,1.1541,-0.80%,-0.009300000000000086,1.0
2018-06-28,1.1569,1.1555,1.1602,1.1527,0.13%,0.0015000000000000568,0.0
2018-06-29,1.1685,1.1569,1.1692,1.1558,1.00%,0.011600000000000055,2.0
2018-07-02,1.1641,1.1651,1.1699,1.159,-0.38%,-0.0044000000000001815,1.0
2018-07-03,1.1657,1.1641,1.1675,1.1621,0.14%,0.0016000000000000458,0.0
2018-07-04,1.1656,1.1658,1.1684,1.1629,-0.01%,-9.999999999998899e-05,0.0
2018-07-05,1.1691,1.1655,1.1722,1.1649,0.30%,0.0035000000000000586,2.0
2018-07-06,1.1747,1.169,1.1769,1.1679,0.48%,0.005600000000000049,2.0
2018-07-09,1.1751,1.1748,1.1792,1.1731,0.03%,0.00039999999999995595,0.0
2018-07-10,1.1744,1.1751,1.1764,1.169,-0.06%,-0.0006999999999999229,0.0
2018-07-11,1.1674,1.1745,1.176,1.1665,-0.60%,-0.007000000000000117,1.0
2018-07-12,1.1672,1.1674,1.1697,1.1648,-0.02%,-0.00019999999999997797,0.0
2018-07-13,1.1685,1.1669,1.1688,1.161,0.11%,0.0013000000000000789,0.0
2018-07-16,1.171,1.1676,1.1726,1.1674,0.21%,0.0024999999999999467,2.0
2018-07-17,1.1661,1.1711,1.1746,1.165,-0.42%,-0.0049000000000001265,1.0
